date,travel.state.gov,ustraveldocs,ds 160,ds-160,ds160
2006-10-26,21.6,0.0,0.0,0.0,0.2
2006-10-27,19.98,0.0,0.0,0.0,0.0
2006-10-28,12.96,0.0,0.0,0.0,0.0
2006-10-29,14.85,0.0,0.0,0.0,0.0
2006-10-30,20.52,0.0,0.0,0.0,0.0
2006-10-31,22.68,0.0,0.0,0.0,0.2
2006-11-01,15.6,0.0,0.0,0.0,0.26
2006-11-02,18.98,0.0,0.0,0.0,0.0
2006-11-03,15.6,0.0,0.26,0.0,0.0
2006-11-04,8.84,0.0,0.0,0.0,0.0
2006-11-05,8.58,0.0,0.0,0.0,0.0
2006-11-06,13.78,0.0,0.0,0.0,0.0
2006-11-07,19.76,0.0,0.0,0.0,0.0
2006-11-08,11.7,0.0,0.23,0.0,0.0
2006-11-09,24.44,0.0,0.0,0.0,0.24
2006-11-10,16.38,0.0,0.0,0.0,0.0
2006-11-11,13.0,0.0,0.0,0.0,0.0
2006-11-12,19.5,0.0,0.0,0.0,0.0
2006-11-13,13.52,0.0,0.22,0.0,0.0
2006-11-14,25.22,0.0,0.0,0.0,0.0
2006-11-15,11.96,0.0,0.0,0.0,0.0
2006-11-16,14.04,0.0,0.0,0.0,0.0
2006-11-17,25.48,0.0,0.0,0.0,0.0
2006-11-18,21.58,0.0,0.0,0.0,0.0
2006-11-19,0.0,0.0,0.0,0.0,0.0
2006-11-20,19.24,0.0,0.0,0.0,0.0
2006-11-21,11.7,0.0,0.45,0.0,0.0
2006-11-22,20.28,0.0,0.0,0.0,0.0
2006-11-23,6.76,0.0,0.0,0.0,0.0
2006-11-24,13.78,0.0,0.0,0.0,0.0
2006-11-25,26.0,0.0,0.0,0.0,0.0
2006-11-26,10.92,0.0,0.31,0.0,0.0
2006-11-27,22.62,0.0,0.0,0.0,0.0
2006-11-28,20.8,0.0,0.0,0.0,0.0
2006-11-29,11.44,0.0,0.0,0.0,0.0
2006-11-30,21.84,0.0,0.0,0.0,0.0
2006-12-01,11.76,0.0,0.0,0.0,0.0
2006-12-02,5.25,0.0,0.0,0.0,0.0
2006-12-03,5.04,0.0,0.0,0.0,0.0
2006-12-04,16.59,0.0,0.0,0.0,0.0
2006-12-05,9.66,0.0,0.0,0.0,0.0
2006-12-06,7.35,0.0,0.0,0.0,0.35
2006-12-07,4.83,0.0,0.0,0.0,0.18
2006-12-08,9.45,0.0,0.0,0.0,0.0
2006-12-09,7.98,0.0,0.0,0.0,0.0
2006-12-10,10.29,0.0,0.0,0.0,0.0
2006-12-11,10.71,0.0,0.0,0.0,0.17
2006-12-12,8.82,0.0,0.0,0.0,0.0
2006-12-13,13.23,0.0,0.0,0.0,0.0
2006-12-14,7.56,0.0,0.0,0.0,0.0
2006-12-15,9.45,0.0,0.0,0.0,0.0
2006-12-16,5.46,0.0,0.0,0.0,0.0
2006-12-17,21.0,0.0,0.0,0.0,0.0
2006-12-18,13.02,0.0,0.18,0.0,0.0
2006-12-19,7.56,0.0,0.0,0.0,0.0
2006-12-20,13.02,0.0,0.0,0.0,0.0
2006-12-21,8.19,0.0,0.19,0.0,0.0
2006-12-22,4.41,0.0,0.21,0.0,0.21
2006-12-23,0.0,0.0,0.0,0.0,0.0
2006-12-24,9.66,0.0,0.0,0.0,0.0
2006-12-25,6.51,0.0,0.31,0.0,0.31
2006-12-26,11.55,0.0,0.0,0.0,0.0
2006-12-27,12.81,0.0,0.0,0.0,0.0
2006-12-28,19.32,0.0,0.0,0.0,0.0
2006-12-29,10.71,0.0,0.0,0.0,0.0
2006-12-30,16.59,0.0,0.0,0.0,0.0
2006-12-31,6.3,0.0,0.3,0.0,0.59
2007-01-01,10.5,0.0,0.25,0.0,0.0
2007-01-02,32.34,0.0,0.0,0.0,0.0
2007-01-03,28.98,0.0,0.0,0.0,0.0
2007-01-04,24.36,0.0,0.0,0.0,0.0
2007-01-05,14.7,0.0,0.0,0.0,0.0
2007-01-06,19.32,0.0,0.0,0.0,0.26
2007-01-07,16.38,0.0,0.0,0.0,0.0
2007-01-08,25.2,0.0,0.14,0.0,0.14
2007-01-09,18.9,0.0,0.0,0.0,0.0
2007-01-10,24.78,0.0,0.0,0.0,0.0
2007-01-11,23.1,0.0,0.14,0.0,0.14
2007-01-12,38.64,0.0,0.0,0.0,0.0
2007-01-13,28.56,0.0,0.19,0.0,0.0
2007-01-14,10.5,0.0,0.0,0.0,0.0
2007-01-15,9.66,0.0,0.0,0.0,0.14
2007-01-16,28.14,0.0,0.0,0.0,0.0
2007-01-17,20.58,0.0,0.0,0.0,0.0
2007-01-18,20.58,0.0,0.0,0.0,0.0
2007-01-19,38.22,0.0,0.14,0.0,0.14
2007-01-20,15.54,0.0,0.0,0.0,0.0
2007-01-21,7.56,0.0,0.0,0.0,0.18
2007-01-22,32.76,0.0,0.13,0.0,0.0
2007-01-23,42.0,0.0,0.13,0.0,0.0
2007-01-24,40.74,0.0,0.0,0.0,0.0
2007-01-25,30.24,0.0,0.0,0.0,0.0
2007-01-26,38.22,0.0,0.0,0.0,0.0
2007-01-27,15.96,0.0,0.0,0.0,0.0
2007-01-28,23.1,0.0,0.18,0.0,0.0
2007-01-29,39.48,0.0,0.13,0.0,0.0
2007-01-30,30.66,0.0,0.0,0.0,0.0
2007-01-31,32.76,0.0,0.13,0.0,0.13
2007-02-01,33.28,0.0,0.0,0.0,0.0
2007-02-02,34.84,0.0,0.0,0.0,0.0
2007-02-03,41.08,0.0,0.0,0.0,0.0
2007-02-04,11.44,0.0,0.0,0.0,0.0
2007-02-05,24.96,0.0,0.0,0.0,0.0
2007-02-06,26.52,0.0,0.0,0.0,0.0
2007-02-07,42.64,0.0,0.0,0.0,0.0
2007-02-08,17.68,0.0,0.0,0.0,0.0
2007-02-09,26.52,0.0,0.11,0.0,0.11
2007-02-10,17.68,0.0,0.0,0.0,0.0
2007-02-11,21.84,0.0,0.0,0.0,0.0
2007-02-12,24.44,0.0,0.0,0.0,0.1
2007-02-13,42.12,0.0,0.0,0.0,0.0
2007-02-14,29.12,0.0,0.0,0.0,0.0
2007-02-15,29.64,0.0,0.0,0.0,0.0
2007-02-16,23.4,0.0,0.0,0.0,0.0
2007-02-17,28.6,0.0,0.0,0.0,0.0
2007-02-18,13.0,0.0,0.0,0.0,0.0
2007-02-19,28.08,0.0,0.11,0.0,0.0
2007-02-20,41.08,0.0,0.0,0.0,0.0
2007-02-21,45.24,0.0,0.21,0.0,0.0
2007-02-22,25.48,0.0,0.0,0.0,0.0
2007-02-23,36.4,0.0,0.0,0.0,0.0
2007-02-24,47.32,0.0,0.0,0.0,0.0
2007-02-25,14.56,0.0,0.0,0.0,0.0
2007-02-26,52.0,0.0,0.1,0.1,0.0
2007-02-27,37.44,0.0,0.0,0.0,0.0
2007-02-28,48.88,0.0,0.0,0.0,0.1
2007-03-01,45.03,0.0,0.0,0.0,0.0
2007-03-02,56.09,0.0,0.0,0.0,0.0
2007-03-03,42.66,0.0,0.0,0.0,0.0
2007-03-04,28.44,0.0,0.0,0.0,0.0
2007-03-05,49.77,0.0,0.08,0.0,0.0
2007-03-06,51.35,0.0,0.0,0.0,0.0
2007-03-07,49.77,0.0,0.08,0.0,0.0
2007-03-08,55.3,0.0,0.0,0.0,0.0
2007-03-09,70.31,0.0,0.0,0.0,0.0
2007-03-10,14.22,0.0,0.0,0.0,0.0
2007-03-11,22.91,0.0,0.0,0.0,0.0
2007-03-12,73.47,0.0,0.0,0.0,0.0
2007-03-13,66.36,0.0,0.0,0.0,0.0
2007-03-14,66.36,0.0,0.0,0.0,0.0
2007-03-15,63.99,0.0,0.0,0.0,0.0
2007-03-16,67.94,0.0,0.0,0.0,0.0
2007-03-17,25.28,0.0,0.0,0.0,0.0
2007-03-18,35.55,0.0,0.1,0.0,0.0
2007-03-19,52.93,0.0,0.0,0.0,0.0
2007-03-20,79.0,0.0,0.0,0.0,0.0
2007-03-21,56.09,0.0,0.0,0.0,0.0
2007-03-22,73.47,0.0,0.0,0.0,0.0
2007-03-23,65.57,0.0,0.0,0.0,0.0
2007-03-24,22.12,0.0,0.0,0.0,0.0
2007-03-25,36.34,0.0,0.0,0.0,0.0
2007-03-26,50.56,0.0,0.0,0.0,0.0
2007-03-27,55.3,0.0,0.0,0.0,0.0
2007-03-28,57.67,0.0,0.08,0.0,0.0
2007-03-29,26.07,0.0,0.08,0.0,0.0
2007-03-30,28.44,0.0,0.0,0.0,0.0
2007-03-31,45.82,0.0,0.0,0.0,0.0
2007-04-01,21.08,0.0,0.0,0.0,0.24
2007-04-02,53.04,0.0,0.08,0.0,0.08
2007-04-03,56.44,0.0,0.0,0.0,0.0
2007-04-04,61.2,0.0,0.09,0.0,0.0
2007-04-05,46.92,0.0,0.0,0.0,0.0
2007-04-06,45.56,0.0,0.0,0.0,0.0
2007-04-07,28.56,0.0,0.0,0.0,0.0
2007-04-08,13.6,0.0,0.13,0.0,0.26
2007-04-09,51.0,0.0,0.0,0.0,0.0
2007-04-10,45.56,0.0,0.0,0.0,0.08
2007-04-11,56.44,0.0,0.08,0.0,0.0
2007-04-12,64.6,0.0,0.08,0.0,0.0
2007-04-13,45.56,0.0,0.0,0.0,0.0
2007-04-14,24.48,0.0,0.0,0.0,0.0
2007-04-15,31.28,0.0,0.0,0.0,0.0
2007-04-16,59.16,0.0,0.08,0.0,0.0
2007-04-17,68.0,0.0,0.0,0.0,0.0
2007-04-18,63.24,0.0,0.0,0.0,0.0
2007-04-19,31.28,0.0,0.0,0.0,0.0
2007-04-20,40.8,0.0,0.0,0.0,0.0
2007-04-21,27.2,0.0,0.0,0.0,0.0
2007-04-22,15.64,0.0,0.0,0.0,0.0
2007-04-23,35.36,0.0,0.0,0.0,0.0
2007-04-24,44.2,0.0,0.0,0.0,0.0
2007-04-25,58.48,0.0,0.08,0.0,0.0
2007-04-26,23.8,0.0,0.16,0.0,0.0
2007-04-27,45.56,0.0,0.09,0.0,0.0
2007-04-28,21.76,0.0,0.12,0.0,0.0
2007-04-29,26.52,0.0,0.0,0.0,0.0
2007-04-30,36.72,0.0,0.0,0.0,0.0
2007-05-01,62.4,0.0,0.0,0.0,0.0
2007-05-02,56.0,0.0,0.0,0.0,0.0
2007-05-03,37.6,0.0,0.07,0.0,0.0
2007-05-04,67.2,0.0,0.0,0.0,0.0
2007-05-05,20.8,0.0,0.1,0.0,0.0
2007-05-06,30.4,0.0,0.0,0.0,0.0
2007-05-07,64.0,0.0,0.07,0.0,0.0
2007-05-08,56.0,0.0,0.0,0.0,0.07
2007-05-09,36.8,0.0,0.0,0.0,0.0
2007-05-10,41.6,0.0,0.0,0.0,0.0
2007-05-11,38.4,0.0,0.0,0.0,0.0
2007-05-12,44.0,0.0,0.1,0.0,0.0
2007-05-13,15.2,0.0,0.0,0.0,0.1
2007-05-14,53.6,0.0,0.0,0.0,0.06
2007-05-15,53.6,0.0,0.06,0.0,0.0
2007-05-16,69.6,0.0,0.0,0.0,0.0
2007-05-17,68.8,0.0,0.0,0.0,0.0
2007-05-18,80.0,0.0,0.0,0.0,0.0
2007-05-19,41.6,0.0,0.0,0.0,0.0
2007-05-20,25.6,0.0,0.0,0.0,0.0
2007-05-21,64.0,0.0,0.0,0.0,0.0
2007-05-22,61.6,0.0,0.06,0.0,0.0
2007-05-23,60.8,0.0,0.07,0.0,0.0
2007-05-24,44.8,0.0,0.07,0.0,0.0
2007-05-25,39.2,0.0,0.0,0.0,0.0
2007-05-26,34.4,0.0,0.0,0.0,0.0
2007-05-27,11.2,0.0,0.0,0.0,0.0
2007-05-28,19.2,0.0,0.0,0.0,0.0
2007-05-29,80.0,0.0,0.0,0.0,0.0
2007-05-30,60.8,0.0,0.0,0.0,0.07
2007-05-31,74.4,0.0,0.0,0.0,0.0
2007-06-01,73.08,0.0,0.07,0.0,0.0
2007-06-02,47.04,0.0,0.0,0.0,0.0
2007-06-03,31.92,0.0,0.1,0.0,0.0
2007-06-04,71.4,0.0,0.0,0.0,0.0
2007-06-05,77.28,0.0,0.0,0.0,0.0
2007-06-06,84.0,0.0,0.0,0.0,0.0
2007-06-07,81.48,0.0,0.0,0.0,0.0
2007-06-08,83.16,0.0,0.0,0.0,0.0
2007-06-09,62.16,0.0,0.0,0.0,0.0
2007-06-10,21.84,0.0,0.19,0.0,0.0
2007-06-11,68.88,0.0,0.0,0.0,0.07
2007-06-12,63.0,0.0,0.0,0.0,0.0
2007-06-13,73.92,0.0,0.0,0.0,0.07
2007-06-14,63.0,0.0,0.0,0.0,0.0
2007-06-15,61.32,0.0,0.0,0.0,0.0
2007-06-16,37.8,0.0,0.0,0.0,0.0
2007-06-17,16.8,0.0,0.0,0.0,0.1
2007-06-18,69.72,0.0,0.0,0.0,0.07
2007-06-19,67.2,0.0,0.07,0.0,0.0
2007-06-20,71.4,0.0,0.0,0.0,0.0
2007-06-21,65.52,0.0,0.0,0.0,0.0
2007-06-22,70.56,0.0,0.0,0.0,0.0
2007-06-23,33.6,0.0,0.0,0.0,0.0
2007-06-24,43.68,0.0,0.0,0.0,0.0
2007-06-25,63.0,0.0,0.0,0.0,0.06
2007-06-26,79.8,0.0,0.0,0.0,0.0
2007-06-27,69.72,0.0,0.0,0.0,0.0
2007-06-28,49.56,0.0,0.0,0.0,0.0
2007-06-29,45.36,0.0,0.0,0.0,0.0
2007-06-30,53.76,0.0,0.0,0.0,0.0
2007-07-01,36.75,0.0,0.0,0.0,0.0
2007-07-02,75.0,0.0,0.06,0.0,0.0
2007-07-03,45.0,0.0,0.0,0.0,0.0
2007-07-04,9.75,0.0,0.0,0.0,0.0
2007-07-05,42.0,0.0,0.0,0.0,0.0
2007-07-06,54.0,0.0,0.07,0.0,0.0
2007-07-07,49.5,0.0,0.0,0.0,0.0
2007-07-08,30.0,0.0,0.0,0.0,0.0
2007-07-09,56.25,0.0,0.0,0.0,0.0
2007-07-10,50.25,0.0,0.06,0.0,0.0
2007-07-11,69.75,0.0,0.06,0.0,0.0
2007-07-12,48.75,0.0,0.06,0.0,0.0
2007-07-13,37.5,0.0,0.07,0.0,0.0
2007-07-14,45.0,0.0,0.1,0.0,0.0
2007-07-15,26.25,0.0,0.0,0.0,0.0
2007-07-16,51.75,0.0,0.0,0.0,0.0
2007-07-17,59.25,0.0,0.0,0.0,0.0
2007-07-18,57.0,0.0,0.0,0.0,0.06
2007-07-19,39.0,0.0,0.0,0.0,0.0
2007-07-20,51.0,0.0,0.07,0.0,0.07
2007-07-21,35.25,0.0,0.0,0.0,0.0
2007-07-22,18.75,0.0,0.0,0.0,0.0
2007-07-23,44.25,0.0,0.0,0.0,0.0
2007-07-24,36.75,0.0,0.0,0.0,0.0
2007-07-25,51.0,0.0,0.0,0.0,0.0
2007-07-26,35.25,0.0,0.0,0.0,0.06
2007-07-27,42.75,0.0,0.0,0.0,0.0
2007-07-28,23.25,0.0,0.0,0.0,0.0
2007-07-29,24.75,0.0,0.0,0.0,0.0
2007-07-30,30.75,0.0,0.12,0.0,0.06
2007-07-31,43.5,0.0,0.0,0.0,0.0
2007-08-01,25.8,0.0,0.1,0.0,0.0
2007-08-02,25.8,0.0,0.0,0.0,0.0
2007-08-03,24.51,0.0,0.0,0.0,0.0
2007-08-04,20.21,0.0,0.0,0.0,0.0
2007-08-05,16.34,0.0,0.0,0.0,0.0
2007-08-06,43.0,0.0,0.0,0.0,0.09
2007-08-07,28.81,0.0,0.0,0.0,0.0
2007-08-08,25.37,0.0,0.0,0.0,0.09
2007-08-09,32.25,0.0,0.0,0.0,0.0
2007-08-10,20.21,0.0,0.1,0.0,0.0
2007-08-11,19.78,0.0,0.0,0.0,0.0
2007-08-12,13.76,0.0,0.0,0.0,0.0
2007-08-13,32.25,0.0,0.0,0.0,0.0
2007-08-14,31.82,0.0,0.0,0.0,0.0
2007-08-15,25.37,0.0,0.0,0.0,0.1
2007-08-16,22.79,0.0,0.0,0.0,0.0
2007-08-17,15.48,0.0,0.1,0.0,0.0
2007-08-18,22.79,0.0,0.0,0.0,0.0
2007-08-19,16.77,0.0,0.0,0.0,0.0
2007-08-20,16.34,0.0,0.09,0.0,0.09
2007-08-21,20.21,0.0,0.0,0.0,0.09
2007-08-22,30.53,0.0,0.09,0.0,0.0
2007-08-23,21.93,0.0,0.0,0.0,0.0
2007-08-24,18.06,0.0,0.0,0.0,0.0
2007-08-25,11.18,0.0,0.0,0.0,0.0
2007-08-26,14.62,0.0,0.0,0.0,0.0
2007-08-27,25.37,0.0,0.0,0.0,0.0
2007-08-28,23.65,0.0,0.0,0.0,0.0
2007-08-29,9.89,0.0,0.0,0.0,0.0
2007-08-30,22.79,0.0,0.09,0.0,0.09
2007-08-31,13.76,0.0,0.0,0.0,0.09
2007-09-01,10.92,0.0,0.0,0.0,0.0
2007-09-02,11.7,0.0,0.0,0.0,0.0
2007-09-03,9.1,0.0,0.13,0.0,0.0
2007-09-04,11.44,0.0,0.12,0.0,0.0
2007-09-05,14.82,0.0,0.0,0.0,0.0
2007-09-06,18.2,0.0,0.0,0.0,0.0
2007-09-07,14.82,0.0,0.27,0.0,0.0
2007-09-08,20.28,0.0,0.0,0.0,0.0
2007-09-09,8.58,0.0,0.17,0.0,0.17
2007-09-10,15.34,0.0,0.12,0.0,0.12
2007-09-11,18.2,0.0,0.0,0.0,0.0
2007-09-12,26.0,0.0,0.0,0.0,0.0
2007-09-13,11.7,0.0,0.0,0.0,0.0
2007-09-14,18.98,0.0,0.26,0.0,0.0
2007-09-15,13.52,0.0,0.0,0.0,0.0
2007-09-16,11.7,0.0,0.0,0.0,0.0
2007-09-17,20.54,0.0,0.0,0.0,0.0
2007-09-18,10.14,0.0,0.0,0.0,0.12
2007-09-19,18.46,0.0,0.12,0.0,0.12
2007-09-20,10.4,0.0,0.12,0.0,0.12
2007-09-21,16.64,0.0,0.13,0.0,0.0
2007-09-22,13.26,0.0,0.0,0.0,0.0
2007-09-23,5.72,0.0,0.0,0.0,0.0
2007-09-24,10.14,0.0,0.0,0.0,0.0
2007-09-25,10.14,0.0,0.0,0.0,0.0
2007-09-26,12.22,0.0,0.0,0.0,0.0
2007-09-27,9.36,0.0,0.0,0.0,0.0
2007-09-28,9.88,0.0,0.13,0.0,0.0
2007-09-29,8.58,0.0,0.0,0.0,0.0
2007-09-30,9.88,0.0,0.16,0.0,0.0
2007-10-01,19.44,0.0,0.0,0.0,0.13
2007-10-02,9.84,0.0,0.0,0.0,0.0
2007-10-03,14.16,0.0,0.0,0.0,0.0
2007-10-04,24.0,0.0,0.14,0.0,0.0
2007-10-05,15.12,0.0,0.0,0.0,0.0
2007-10-06,13.68,0.0,0.0,0.0,0.0
2007-10-07,6.72,0.0,0.0,0.0,0.0
2007-10-08,8.4,0.0,0.0,0.0,0.0
2007-10-09,12.72,0.0,0.0,0.0,0.0
2007-10-10,13.68,0.0,0.0,0.0,0.13
2007-10-11,14.64,0.0,0.0,0.0,0.0
2007-10-12,8.4,0.0,0.0,0.0,0.15
2007-10-13,15.6,0.0,0.0,0.0,0.0
2007-10-14,10.32,0.0,0.0,0.0,0.0
2007-10-15,18.0,0.0,0.0,0.0,0.0
2007-10-16,10.56,0.0,0.13,0.0,0.13
2007-10-17,12.48,0.0,0.0,0.0,0.13
2007-10-18,8.4,0.0,0.0,0.0,0.0
2007-10-19,18.0,0.0,0.0,0.0,0.0
2007-10-20,9.12,0.0,0.19,0.0,0.0
2007-10-21,8.64,0.0,0.0,0.0,0.18
2007-10-22,13.2,0.0,0.0,0.0,0.13
2007-10-23,12.24,0.0,0.0,0.0,0.0
2007-10-24,16.56,0.0,0.0,0.0,0.0
2007-10-25,5.28,0.0,0.27,0.0,0.0
2007-10-26,11.28,0.0,0.0,0.0,0.0
2007-10-27,5.76,0.0,0.18,0.0,0.0
2007-10-28,8.4,0.0,0.0,0.0,0.0
2007-10-29,7.2,0.0,0.0,0.0,0.0
2007-10-30,17.52,0.0,0.13,0.0,0.0
2007-10-31,11.76,0.0,0.0,0.0,0.0
2007-11-01,3.8,0.0,0.0,0.0,0.0
2007-11-02,19.0,0.0,0.15,0.0,0.0
2007-11-03,5.32,0.0,0.0,0.0,0.0
2007-11-04,3.42,0.0,0.0,0.0,0.0
2007-11-05,13.11,0.0,0.13,0.0,0.0
2007-11-06,9.12,0.0,0.13,0.0,0.0
2007-11-07,8.17,0.0,0.0,0.0,0.0
2007-11-08,5.13,0.0,0.0,0.0,0.0
2007-11-09,12.54,0.0,0.0,0.0,0.0
2007-11-10,6.84,0.0,0.0,0.0,0.0
2007-11-11,10.07,0.0,0.0,0.0,0.0
2007-11-12,4.18,0.0,0.13,0.0,0.0
2007-11-13,8.17,0.0,0.0,0.0,0.0
2007-11-14,7.03,0.0,0.0,0.0,0.0
2007-11-15,7.6,0.0,0.0,0.0,0.0
2007-11-16,11.78,0.0,0.14,0.0,0.0
2007-11-17,3.42,0.0,0.0,0.0,0.0
2007-11-18,5.51,0.0,0.0,0.0,0.0
2007-11-19,8.93,0.0,0.0,0.0,0.0
2007-11-20,6.46,0.0,0.13,0.0,0.0
2007-11-21,11.02,0.0,0.0,0.0,0.0
2007-11-22,5.51,0.0,0.0,0.0,0.0
2007-11-23,3.8,0.0,0.0,0.0,0.0
2007-11-24,6.84,0.0,0.0,0.0,0.0
2007-11-25,8.17,0.0,0.17,0.0,0.0
2007-11-26,8.74,0.0,0.0,0.0,0.0
2007-11-27,5.51,0.0,0.13,0.0,0.0
2007-11-28,7.22,0.0,0.0,0.0,0.0
2007-11-29,7.6,0.0,0.13,0.0,0.0
2007-11-30,6.08,0.0,0.0,0.0,0.0
2007-12-01,20.0,0.0,0.0,0.0,0.0
2007-12-02,13.2,0.0,0.0,0.0,0.0
2007-12-03,8.0,0.0,0.13,0.0,0.0
2007-12-04,5.4,0.0,0.13,0.0,0.0
2007-12-05,5.4,0.0,0.0,0.0,0.0
2007-12-06,7.0,0.0,0.27,0.0,0.14
2007-12-07,9.8,0.0,0.0,0.0,0.0
2007-12-08,3.8,0.0,0.0,0.0,0.19
2007-12-09,7.2,0.0,0.0,0.0,0.0
2007-12-10,13.4,0.0,0.13,0.0,0.0
2007-12-11,15.2,0.0,0.0,0.0,0.0
2007-12-12,12.8,0.0,0.0,0.0,0.0
2007-12-13,12.2,0.0,0.0,0.0,0.0
2007-12-14,11.0,0.0,0.0,0.0,0.15
2007-12-15,9.0,0.0,0.0,0.0,0.0
2007-12-16,7.4,0.0,0.0,0.0,0.0
2007-12-17,13.0,0.0,0.0,0.0,0.0
2007-12-18,8.4,0.0,0.0,0.0,0.0
2007-12-19,6.8,0.0,0.0,0.0,0.0
2007-12-20,8.2,0.0,0.15,0.0,0.15
2007-12-21,10.0,0.0,0.17,0.0,0.0
2007-12-22,4.2,0.0,0.0,0.0,0.0
2007-12-23,4.4,0.0,0.0,0.0,0.0
2007-12-24,8.4,0.0,0.21,0.0,0.0
2007-12-25,7.2,0.0,0.0,0.0,0.0
2007-12-26,4.8,0.0,0.18,0.0,0.0
2007-12-27,8.6,0.0,0.16,0.0,0.0
2007-12-28,12.4,0.0,0.0,0.0,0.17
2007-12-29,9.4,0.0,0.2,0.0,0.0
2007-12-30,8.2,0.0,0.0,0.0,0.0
2007-12-31,13.4,0.0,0.0,0.0,0.0
2008-01-01,9.3,0.0,0.0,0.0,0.0
2008-01-02,7.2,0.0,0.12,0.0,0.0
2008-01-03,19.8,0.0,0.0,0.0,0.0
2008-01-04,15.6,0.0,0.0,0.0,0.12
2008-01-05,10.5,0.0,0.0,0.0,0.0
2008-01-06,9.0,0.0,0.0,0.0,0.0
2008-01-07,13.2,0.0,0.0,0.0,0.0
2008-01-08,21.6,0.0,0.11,0.0,0.0
2008-01-09,24.9,0.0,0.0,0.0,0.0
2008-01-10,16.5,0.0,0.11,0.0,0.0
2008-01-11,13.8,0.0,0.0,0.0,0.11
2008-01-12,8.7,0.0,0.15,0.0,0.0
2008-01-13,15.9,0.0,0.0,0.0,0.0
2008-01-14,15.9,0.0,0.0,0.0,0.0
2008-01-15,15.0,0.0,0.11,0.0,0.0
2008-01-16,13.8,0.0,0.0,0.0,0.0
2008-01-17,10.8,0.0,0.11,0.0,0.11
2008-01-18,10.2,0.0,0.0,0.0,0.0
2008-01-19,8.7,0.0,0.0,0.0,0.0
2008-01-20,8.4,0.0,0.0,0.0,0.0
2008-01-21,19.2,0.0,0.11,0.0,0.0
2008-01-22,24.0,0.0,0.0,0.0,0.0
2008-01-23,15.6,0.0,0.0,0.0,0.0
2008-01-24,15.9,0.0,0.11,0.0,0.11
2008-01-25,10.2,0.0,0.0,0.0,0.11
2008-01-26,13.2,0.0,0.15,0.0,0.0
2008-01-27,12.6,0.0,0.0,0.0,0.0
2008-01-28,16.5,0.0,0.1,0.0,0.1
2008-01-29,17.4,0.0,0.0,0.0,0.1
2008-01-30,21.0,0.0,0.0,0.0,0.0
2008-01-31,30.0,0.0,0.11,0.0,0.0
2008-02-01,34.86,0.0,0.0,0.0,0.0
2008-02-02,10.92,0.0,0.0,0.0,0.0
2008-02-03,10.5,0.0,0.0,0.0,0.13
2008-02-04,26.88,0.0,0.0,0.0,0.0
2008-02-05,38.22,0.0,0.09,0.0,0.0
2008-02-06,42.0,0.0,0.09,0.0,0.0
2008-02-07,29.4,0.0,0.1,0.0,0.0
2008-02-08,42.0,0.0,0.0,0.0,0.0
2008-02-09,21.42,0.0,0.0,0.0,0.0
2008-02-10,19.32,0.0,0.0,0.0,0.0
2008-02-11,23.1,0.0,0.0,0.0,0.0
2008-02-12,20.58,0.0,0.0,0.0,0.0
2008-02-13,33.6,0.0,0.0,0.0,0.0
2008-02-14,29.4,0.0,0.0,0.0,0.0
2008-02-15,27.72,0.0,0.0,0.0,0.1
2008-02-16,33.6,0.0,0.0,0.0,0.13
2008-02-17,17.22,0.0,0.0,0.0,0.0
2008-02-18,11.34,0.0,0.0,0.0,0.0
2008-02-19,34.02,0.0,0.0,0.0,0.09
2008-02-20,28.98,0.0,0.09,0.0,0.0
2008-02-21,28.14,0.0,0.0,0.0,0.0
2008-02-22,26.88,0.0,0.09,0.0,0.09
2008-02-23,20.58,0.0,0.0,0.0,0.0
2008-02-24,15.12,0.0,0.12,0.0,0.0
2008-02-25,24.36,0.0,0.09,0.0,0.18
2008-02-26,36.54,0.0,0.0,0.0,0.0
2008-02-27,30.24,0.0,0.0,0.0,0.0
2008-02-28,29.4,0.0,0.0,0.0,0.0
2008-02-29,26.88,0.0,0.0,0.0,0.0
2008-03-01,13.65,0.0,0.0,0.0,0.0
2008-03-02,14.82,0.0,0.0,0.0,0.0
2008-03-03,23.4,0.0,0.08,0.0,0.0
2008-03-04,24.57,0.0,0.09,0.0,0.0
2008-03-05,27.69,0.0,0.09,0.0,0.09
2008-03-06,27.69,0.0,0.0,0.0,0.0
2008-03-07,21.84,0.0,0.0,0.0,0.0
2008-03-08,19.89,0.0,0.12,0.0,0.0
2008-03-09,17.94,0.0,0.0,0.0,0.0
2008-03-10,30.81,0.0,0.0,0.0,0.0
2008-03-11,23.01,0.0,0.0,0.0,0.0
2008-03-12,29.25,0.0,0.0,0.0,0.0
2008-03-13,39.0,0.0,0.18,0.0,0.09
2008-03-14,20.28,0.0,0.09,0.0,0.0
2008-03-15,18.72,0.0,0.0,0.0,0.0
2008-03-16,10.53,0.0,0.12,0.0,0.0
2008-03-17,30.03,0.0,0.09,0.0,0.0
2008-03-18,19.5,0.0,0.0,0.0,0.0
2008-03-19,24.57,0.0,0.0,0.0,0.0
2008-03-20,20.28,0.0,0.0,0.0,0.0
2008-03-21,21.06,0.0,0.0,0.0,0.0
2008-03-22,14.82,0.0,0.0,0.0,0.0
2008-03-23,12.87,0.0,0.0,0.0,0.0
2008-03-24,27.69,0.0,0.0,0.0,0.1
2008-03-25,18.72,0.0,0.0,0.0,0.0
